STRING ID	DESCRIPTION	ENGLISH	FRENCH / FRANÇAIS	SPANISH / ESPAÑOL	GERMAN / DEUTSCH	ITALIAN / ITALIANO	PORTUGUESE / PORTUGUÊS (BR)	PORTUGUESE / PORTUGUÊS (PT)	RUSSIAN / РУССКИЙ	GREEK / ΕΛΛΗΝΙΚΑ	TURKISH / TÜRKÇE	DANISH / DANSK	NORWEGIAN (NB) / NORSK BOKMÅL	SWEDISH / SVENSKA	DUTCH / NEDERLANDS	POLISH / POLSKI	FINNISH / SUOMI	JAPANESE / 日本語	SIMPLIFIED CHINESE / 简体中文	TRADITIONAL CHINESE / 繁体中文	KOREAN / 한국어	CZECH / ČEŠTINA	HUNGARIAN / MAGYAR	ROMANIAN / ROMÂNĂ	THAI / ภาษาไทย	BULGARIAN / БЪЛГАРСКИ	עברית / HEBREW	 العربية / ARABIC	BOSNIAN
MENU_LABEL_LEVEL	Game stage (not game world or char level)	Level	Niveau	Nivel	Level	Livello	Fase	Nível	Уровень	Επίπεδο	Seviye	Bane	Nivå	Bana	Level	Poziom	Taso	ステージ	级别	級別	레벨	Úroveň	Szint	Nivel	ระดับขั้น	Ниво	שלב	المستوى	Nivo
MENU_LABEL_MAIL	In-game mailbox	Mail	Mail	Correo	Mailbox	Posta	Correio	Correio	Почта	Ταχυδρομικές υπηρεσίες	Posta Kutusu	Postkasse	Postkasse	Brev	Postvak	Poczta	Viestit	メール	邮件	郵件	메일	Mail	Posta	Mail	จดหมาย	Поща	דואר	بريد	Pošta
MENU_LABEL_MAINMENU		Main Menu	Menu principal	Menú principal	Hauptmenü	Menu principale	Menu Principal	Menu Principal	Главное меню	Κεντρικό Μενού	Ana Menü	Hovedmenu	Hovedmeny	Huvudmeny	Hoofdmenu	Menu Główne	Päävalikko	メインメニュー	主界面	主界面	메뉴	Hlavní menu	Főmenü	Meniu Principal	เมนูหลัก	Главно меню	מסך ראשי	القائمة الرئيسية	Glavni Meni
MENU_LABEL_MORE		More	Plus	Más	Mehr	Altro	Mais	Mais	Ещё	Περισσότερα	Daha Fazla	Mere	Mer	Mer	Meer	Więcej	Lisää	詳細	更多	更多	더 보기	Více	Több	Mai multe	แสดงมากขึ้น	Още	עוד	المزيد	Više
MENU_LABEL_MUSIC		Music	Musique	Música	Musik	Musica	Música	Música	Музыка	Μουσική	Müzik	Musik	Musikk	Musik	Muziek	Muzyka	Musiikki	音楽	音乐	音樂	음악	Hudba	Zene	Muzică	เพลง	Музика	מוזיקה	الموسيقى	Muzika
MENU_LABEL_MUSIC_PLAYER		Music Player	Lecteur de musique	Reproductor de música	Musikspieler	Lettore musicale	Reprodutor de Música	Leitor de Música	Музыкальный плеер	Music Player	Müzik Oynatıcı	Musikafspiller	Musikkspiller	Musikspelare	Muziekspeler	Odtwarzacz Muzyki	Musiikinsoitin	音楽プレーヤー	音乐播放器	音樂播放器	음악 재생기	Hudební přehrávač	Zene lejátszó	Player muzical	เครื่องมือเล่นเพลง	Музикален свирач	נגן מוזיקה	مشغل الموسيقى	Svirač Muzike
MENU_LABEL_NEW_GAME		New Game	Nouvelle partie	Juego nuevo	Neues Spiel	Nuova partita	Novo Jogo	Novo Jogo	Новая игра	Νέο παιχνίδι	Yeni Oyun	Nyt Spil	Nytt Spill	Nytt spel	Nieuw spel	Nowa Gra	Uusi peli	新しいゲーム	新游戏	新游戲	새 게임	Nová hra	Új játék	Joc nou	เริ่มเกมใหม่	Нова игра	משחק חדש	لعبة جديدة	Nova Igra
MENU_LABEL_NEXT		Next	Suivant	Siguiente	Weiter	Avanti	Próximo	Próximo	След.	Επόμενο	Sonraki	Næste	Neste	Nästa	Volgende	Dalej	Seuraava	次へ	下一个	下一個	다음	Další	Következő	Următorul	ต่อไป	Следващ	הבא	التالي	Dalje
MENU_LABEL_NEXT_TRACK	Next music track/song	Next track	Piste suivante	Siguiente canción	Nächster Titel	Traccia successiva	Próxima música	Próxima música	След. трек	Επόμενο κομμάτι	Sonraki parça	Næste nummer	Neste spor	Nästa låt	Volgend nummer	Nastepny utwór	Seuraava kappale	次の曲	下一个曲目	下一個曲目	다음 곡	Další skladba	Következő dal	Melodia următoare	เพลงต่อไป	Следваща песен	שיר הבא	الأغنية التالية	Sljedeća Pjesma
MENU_LABEL_NO		No	Non	No	Nein	No	Não	Não	Нет	Όχι	Hayır	Nej	Nei	Nej	Nee	Nie	Ei	いいえ	否	否	아니요	Ne	Nem	Nu	ไม่ใช่่	Не	לא	لا	Ne
MENU_LABEL_NO_CAPS		NO	NON	NO	NEIN	NO	NÃO	NÃO	НЕТ	ΟΧΙ	HAYIR	NEJ	NEI	NEJ	NEE	NIE	EI	いいえ	否	否	아니요	NE	NEM	NU	ไม่ใช่	НЕ	לא	كلا	NE
MENU_LABEL_NOPE	A more casual 'no'	Nope	Nan	Nah	Nö	No	Nah	Não	Неа	Μπα	Yoo	Næh	Nei	Nej	Nope	Nie	Ei	だめ	不行	不行	아니	Nikoliv	Nem	Nah	ไม่ใช่	Мне	לא	لا	Ma Jok
MENU_LABEL_OK	As in Windows dialog	OK	OK	Ok	OK	Ok	Ok	Ok	ОК	ΟΚ	TAMAM	OK	OK	OK	OK	OK	OK	OK	OK	OK	확인	OK	OK	OK	ตกลง	Добре	טוב	موافق	Ok
MENU_LABEL_PAUSE	[Infinitive/tutorial verb] common term	Pause	Pause	Pausa	Pause	Pausa	Pausar	Pausa	Пауза	Παύση	Durdur	Pause	Pause	Pausa	Pauzeren	Pauza	Pysäytä	ポーズ	暂停	暫停	일시 정지	Pauza	Szünet	Pauză	หยุด	Преустановяване	השהה	إيقاف	Pauza
MENU_LABEL_PAUSED		Paused	En pause	Pausado	Pausiert	In pausa	Pausado	Em Pausa	Приостановлено	Σε παύση	Durduruldu	Pauset	Pauset	Pausat	Gepauzeerd	Pauza	Pysäytetty	ポーズ中	暂停中	暫停中	일시 정지됨	Pozastaveno	Szünetelve	Suspendat	หยุด	Пауза	מושהה	متوقف	Pauzirano
MENU_LABEL_PLAY		Play	Jouer	Jugar	Spielen	Gioca	Jogar	Jogar	Играть	Παίξε	Oyna	Spil	Spill	Spela	Spelen	Zagraj	Pelaa	プレイ	开始	開始	플레이	Hrát	Játszás	Joacă	เล่น	Пускане	התחל	لعب	Igraj
MENU_LABEL_PLAY_AGAIN		Play again	Rejouer	Jugar otra vez	Noch einmal spielen	Gioca di nuovo	Jogar novamente	Jogar novamente	Играть заново	Ξαναπαίξε	Tekrar Oyna	Spil igen	Spill igjen	Spela igen	Speel opnieuw	Zagraj jeszcze raz	Pelaa uudestaan	再プレイ	再玩一次	再玩一次	다시 하기	Hrát znova	Újrajátszás	Joacă din nou	เล่นใหม่	Пускане отново	התחל מחדש	لعب من جديد	Igraj Ponovo?
MENU_LABEL_PRESS_ANYKEY		Press any key	Appuyez sur une touche	Pulsa cualquier tecla	Drücke eine beliebige Taste	Premi un tasto	Pressione qualquer botão	Carregue em qualquer tecla	Нажмите любую клавишу	Πάτα ένα πλήκτρο	Herhangi bir tuşa bas	Tryk en vilkårlig tast	Trykk en knapp	Tryck på valfri knapp	Druk op een knop	Naciśnij dowolny klawisz	Paina mitä tahansa näppäintä	いずれかのキーを押す	按下任意键	按下任意鍵	아무 키나 누르세요	Stiskněte libovolnou klávesu	Nyomj egy gombot	Apasă orice tasta	กดปุ่มใดๆ	Натиснете някакъв клавиш	כדי להתחיל לחץ על אחד מהמקשים	اضغط على أي مفتاح	Pritisnite Bilo Koje Dugme
MENU_LABEL_PRESS_ANYKEY_CONTINUE		Press any key to continue	Appuyez sur une touche pour continuer	Pulsa cualquier tecla para continuar	Drücke eine beliebige Taste um fortzufahren	Premi un tasto per continuare	Pressione qualquer botão para continuar	Carregue em qualquer tecla para continuar	Нажмите любую клавишу для продолжения	Πάτα ένα πλήκτρο για να συνεχίσεις	Devam etmek için herhangi bir tuşa bas	Tryk en vilkårlig tast for at fortsætte	Trykk en knapp for å gå videre	Tryck på valfri knapp för att fortsätta	Drup op een knop om door te gaan	Aby kontynuować naciśnij dowolny klawisz	Paina mitä tahansa näppäintä jatkaaksesi	続けるにはいずれかのキーを押す	按下任意键以继续	按下任意鍵以繼續	계속하려면 아무 키나 누르세요	Stiskněte libovolnou klávesu pro pokračování	Nyomj egy gombot a folytatáshoz	Apasă orice tasta pentru a continua	กดปุ่มใดๆ เพื่อไปต่อ	Натиснете някакъв клавиш, за да продължите	כדי להמשיך לחץ על אחד מהמקשים 	اضغط على أي مفتاح للمتابعة	Pritisnite Bilo Koje Dugme da Nastavite
MENU_LABEL_PRESS_START	"Start" is a literal button name	Press Start	Appuyez sur Start	Pulsa Start	Start drücken	Premi Start	Pressione Start	Carrega no Start	Нажмите Start	Πάτα Έναρξη	Başla'ya bas	Tryk Start	Trykk Start	Tryck start	Druk op Start	Naciśnij Start	Paina Start	STARTボタンを押す	按下开始	按下開始	‘시작’을 누르세요	Stiskněte start	Nyomd meg a startot	Apasă Start	กดปุ่ม start	Натиснете Start	לחץ התחל	اضغط زر البدأ	Pritisnite Start
MENU_LABEL_PRESS_START_CONTINUE	"Start" is a literal button name	Press Start to continue	Appuyez sur Start pour continuer	Pulsa Start para continuar	Drücke Start um fortzufahren	Premi Start per continuare	Pressione Start para continuar	Carrega no Start para continuar	Нажмите Start для продолжения	Πάτα Έναρξη για να συνεχίσεις	Devam etmek için Başla'ya bas	Tryk Start for at fortsætte	Trykk Start for å gå videre	Tryck start för att fortsätta	Druk op Start om door te gaan	Aby kontynuować naciśnij Start	Paina Start jatkaaksesi	続けるにはSTARTボタンを押す	按下开始以继续	按下開始以繼續	계속하려면 ‘시작’을 누르세요	Stiskněte start pro pokračování	Nyomd meg a startot a folytatáshoz	Apasă Start pentru a continua	กดปุุ่ม start เพื่อเริ่ม	Натиснете Start, за да продължите	כדי להמשיך לחץ התחל	اضغط زر البدأ للمتابعة	Pritisnite Start da Nastavite
MENU_LABEL_PREVIOUS		Previous	Précédent	Anterior	Zurück	Indietro	Anterior	Anterior	Пред.	Προηγούμενο	Önceki	Forrige	Forrige	Föregående	Vorige	Wstecz	Edellinen	前へ	返回	返回	이전	Předchozí	Elöző	Anteriorul	ก่อนหน้า	Предишен	הקודם	السابق	Prethodno
MENU_LABEL_PREVIOUS_TRACK	Previous music track/song	Previous track	Piste précedente	Canción anterior	Vorheriger Titel	Traccia precedente	Música anterior	Música Anterior	Пред. трек	Προηγούμενο κομμάτι	Önceki parça	Forrige nummer	Forrige spor	Föregående låten	Vorig nummer	Poprzedni utwór	Edellinen kappale	前の曲	上一曲目	上一曲目	이전 곡	Předchozí skladba	Elöző dal	Melodia precedentă	เพลงก่อนหน้า	Предишна песен	שיר קודם	الأغنية السابقة	Prethodna Pjesma
MENU_LABEL_PRICE		Price	Prix	Precio	Preis	Prezzo	Preço	Preço	Цена	Τιμή	Fiyat	Pris	Pris	Pris	Prijs	Cena	Hinta	価格	价钱	價錢	가격	Cena	Ár	Preț	ราคา	Цена	מחיר	سعر	Cijena
MENU_LABEL_PRICE_FREE		Free	Gratuit	Gratis	Kostenlos	Gratis	Grátis	Grátis	Бесплатно	Ελεύθερο	Bedava	Gratis	Gratis	Gratis	Gratis	Darmowy	Ilmainen	無料	免费	免費	무료	Zdarma	Ingyenes	Gratis	ฟรี	Безплатно	חינם	مجاني	Besplatno
MENU_LABEL_PURCHASE	[Infinitive/tutorial verb]	Purchase	Acheter	Comprar	Kaufen	Compra	Comprar	Comprar	Купить	Αγόρασε	Satın Al	Køb	Kjøp	Köp	Kopen	Kup	Osta	購入	购买	購買	구매하기	Zakoupit	Vásárlás	Cumpără	ซื้อ	Купуване	קנה	شراء	Kupiti
MENU_LABEL_QUIT	Leave the game (keep short)	Quit	Quitter	Cerrar	Beenden	Esci	Sair	Sair	Выход	Έξοδος	Oyunu Kapat	Afslut	Avslutt	Avsluta	Stoppen	Wyjdź	Lopeta	終了する	退出	退出	종료	Ukončit hru	Bezárás	Închidere	ออก	Изход	הפסק	خروج	Izaći
MENU_LABEL_QUIT_CONFIRM		Are you sure you want to quit?	Êtes-vous certain de vouloir quitter ?	¿Seguro que quieres salir?	Wirklich beenden?	Sicuro di voler uscire?	Você tem certeza de que quer sair?	Tem a certeza que quer sair?	Вы точно хотите выйти?	Σίγουρα θέλετε να εγκαταλείψετε;	Çıkmak istediğinize emin misiniz?	Er du sikker på du vil afslutte?	Er du sikker på at du vil avslutte?	Är du säker på att du vill avsluta?	Weet je zeker dat je wilt stoppen?	Czy na pewno chcesz wyjść?	Haluatko varmasti lopettaa?	本当に終了しますか？	你确定你需要退出吗？	你確定你需要退出嗎？	정말로 종료할까요?	Opravdu chcete hru ukončit?	Biztos ki akarsz lépni?	Ești sigur că vrei să închizi?	มั่นใจหรือไม่ว่าต้องการออก?	Наистина ли искате да излезете?	אתה בטוח שאתה רוצה להפסיק?	هل أنت متأكد أنك تريد الخروج؟	Jeste li Sigurni da Želite Izaći?
MENU_LABEL_QUIT_QUESTION		Quit?	Quitter ?	¿Salir?	Spiel beenden?	Uscire?	Sair?	Sair?	Выйти из игры?	Έξοδος;	Oyun kapatılsın mı?	Afslut?	Avslutt?	Avsluta?	Stoppen?	Wyjść?	Lopeta?	終了しますか？	退出？	退出？	종료할까요?	Ukončít hru?	Kilépsz?	Închizi?	ต้องการออก?	Излизане?	להפסיק?	خروج؟	Izaći?
MENU_LABEL_REPLAY	Show the replay of the last game 	Replay	Revoir	Repetir	Replay	Rigioca	Replay	Replay	Переиграть	Επανάληψη	Tekrarını İzle	Spil igen	Spill igjen	Spela igen	Speel opnieuw	Replay	Uusinta	リプレイ	重播	重播	리플레이	Přehrát	Újra játszás	Joaca din nou	เล่นอีกรอบ	Повторение	הילוך-חוזר	إعادة التسجيل	
MENU_LABEL_RETURN		Return	Retour	Volver	Zurück	Ritorna	Retornar	Voltar	Назад	Επιστροφή	Geri Dön	Tilbage	Gå tilbake	Återgå	Terug	Powrót	Palaa	戻る	返回	返回	돌아가기	Zpět	Visszalépés	Întoarcere	กลับ	Връщане	חזור	عودة	Natrag
MENU_LABEL_RETURN_MAIN		Return to Main Menu	Retourner au menu principal	Volver al menú principal	Zurück zum Hauptmenü	Ritorna al menù principale	Retornar ao Menu Principal	Regressar ao Menu Principal	Вернуться в главное меню	Επιστροφή στο Κεντρικό Μενού	Ana Menü'ye geri dön	Tilbage til hovedmenuen	Gå til hoved meny	Återgå till huvudmeny	Terug naar hoofdmenu	Powrót do Menu Głównego	Palaa päävalikkoon	メインメニューに戻る	返回至主界面	返回至主界面	메인 메뉴로 돌아가기	Vrátit se na hlavní menu	Vissza a főmenüre	Întoarcere către meniul principal	กลับไปเมนูหลัก	Обратно към главното меню	חזור למסך הראשי	عودة إلى القائمة الرئيسية	Natrag na Glavni Meni
MENU_LABEL_RETURN_MAIN_QUESTION		Return to Main Menu?	Retourner au menu principal ?	¿Volver al menú principal?	Zum Hauptmenü zurückkehren?	Ritornare al menù principale?	Retornar ao Menu Principal?	Regressar ao Menu Principal?	Вернуться в главное меню?	Επιστροφή στο Κεντρικό Μενού;	Ana Menü'ye geri dönülsün mü?	Tilbage til hovedmenuen?	Ga til hoved menyen?	Återgå till huvudmeny?	Terug naar hoofdmenu?	Wrócić do Menu Głównego?	Palaa päävalikkoon?	メインメニューに戻りますか？	返回至主界面？	返回至主界面？	메인 메뉴로 돌아갈까요?	Vrátit se na hlavní menu ?	Visszalépsz a főmenüre?	Întoarcere către meniul principal?	กลับไปเมนูหลัก?	Искате ли да се върнете към главното меню?	לחזור למסך הראשי?	عودة إلى القائمة الرئيسية؟	Natrag na Glavni Meni?
MENU_LABEL_SHARE	Share via social media	Share	Partager	Compartir	Teilen	Condividi	Compartilhar	Compartilhar	Поделиться	Μοιραστείτε	Paylaş	Del	Del	Dela	Delen	Pochwal się	Jaa	共有	分享	分享	공유하기	Sdílet	Megosztás	Împărtășește	แชร์	Споделяне	שתף	مشاركة	Podijeliti
MENU_LABEL_SKIP	Skip cutscene skip replay (Generic)	Skip	Passer	Saltar	Replay überspringen	Salta	Pular	Saltar	Пропустить	Παράλειψη	Atla	Spring over	Hopp over	Hoppa över	Overslaan	Pomiń	Ohita	スキップ	跳过	跳過	건너뛰기	Přeskočit	Kihagyás	Treci peste	ข้าม	Пропускане	דלג	تخطي	Preskočiti
MENU_LABEL_SOUND		Sound	Son	Sonido	Audio	Audio	Som	Som	Звук	Ήχος	Ses	Lyd	Lyd	Ljud	Geluid	Dźwiek	Ääni	サウンド	声音	聲音	음향	Zvuk	Hang	Sunet	เสียง	Звук	קול	صوت	Zvuk
MENU_LABEL_THANK_YOU		Thank you!	Merci !	¡Gracias!	Danke!	Grazie!	Obrigado!	Obrigado!	Спасибо!	Ευχαριστώ!	Teşekkürler!	Tak!	Takk!	Tack!	Bedankt!	Dziekuję!	Kiitos!	ありがとう！	谢谢！	謝謝！	감사합니다!	Děkuji!	Köszönöm	Mulțumesc!	ขอบคุณ	Благодаря!	תודה!	شكرا لك	Hvala!
MENU_LABEL_UNLOCK	[Infinitive/tutorial verb]	Unlock	Déverrouiller	Desbloquear	Freischalten	Sblocca	Desbloquear	Desbloquear	Открыть	Ξεκλείδωσε	Kilidini Aç	Lås op	Lås opp	Lås upp	Ontgrendelen	Odblokuj	Avaa	アンロック	开锁	開鎖	잠김 해제	Odemknout	Feloldás	Deblocare	ปลดล๊อค	Отключване	שחרר נעילה	فتح القفل	Otključati
MENU_LABEL_VIDEO		Video	Vidéo	Vídeo	Video	Video	Vídeo	Vídeo	Видео	Εικόνα	Video	Video	Video	Video	Video	Jakość Wideo	Video	ビデオクオリティ	视频设置	視頻設置	영상	Kvalita obrazu	Video	Video	คุณภาพวีดิโอ	Видео	וידאו	فيديو	Video
MENU_LABEL_VOICES		Voices	Voix	Voces	Stimmen	Voci	Vozes	Vozes	Голоса	Ομιλία	Konuşmalar	Stemmer	Stemmer	Röster	Stemmen	Mowa	Äänet	ボイス	声音	聲音	음성	Hlasy	Párbeszédek	Voce	เสียงพูด	Говор	קולות	صوت الحوار	Glasovi
MENU_LABEL_WARNING		Warning	Avertissement	Aviso	Warnung	Attenzione	Aviso	Aviso	Внимание!	Προειδοποίηση	Uyarı	Advarsel	Advarsel	Varning	Waarschuwing	Uwaga	Varoitus	警告	注意	注意	경고	Upozornění	Figyelem!	Atenție!	คำเตือน	Внимание	אזהרה	تحذير	Upozorenje
MENU_LABEL_WELCOME		Welcome	Bienvenue	Bienvenido	Willkommen	Benvenuto	Bem vindo	Bem-vindo	Добро пожаловать	Καλωσήρθατε	Hoşgeldiniz	Velkommen	Velkommen	Välkommen	Welkom	Witaj	Tervetuloa	ようこそ	欢迎	歡迎	환영합니다	Vítejte	Üdvözölünk	Bine ai venit	ยินดีต้อนรับ	Привет	שלום	أهلاً وسهلاً	Dobrodošli
MENU_LABEL_WORLD		World	Monde	Mundo	Welt	Mondo	Mundo	Mundo	Мир	Κόσμος	Dünya	Verden	Verden	Värld	Wereld	Świat	Maailma	ワールド	世界	世界	세계	Svět	Világ	Lume	โลก	Свят	עולם	العالم	Svijet
MENU_LABEL_YEAH	A more casual 'yes'	Yeah	Ouais	Seh	Jo	Si	Uhum	Sim	Ага	Ναι	Hee	Jah	Ja	Japp	Jup	Tak	Joo	いいよ	好的	好的	응	Jistě	Ja	Dap	ใช่	Аха	בסדר	بلى	Jesss
MENU_LABEL_YES		Yes	Oui	Sí	Ja	Sì	Sim	Sim	Да	Ναι	Evet	Ja	Ja	Ja	Ja	Tak	Kyllä	はい	是	是	예	Ano	Igen	Da	ใช่	Да	כן	نعم	Da
MENU_LABEL_YES_CAPS		YES	OUI	SÍ	JA	SI	SIM	SIM	ДА	ΝΑΙ	EVET	JA	JA	JA	JA	TAK	KYLLÄ	はい	是	是	예	ANO	IGEN	DA	ใช่	ДА	כן	نــعــم	DA
MENU_LANGUAGE_DIRECTION	ltr or rtl (text direction used by game code)	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	ltr	rtl	rtl	ltr
MENU_LANGUAGE_THIS	"MyLanguage" in native text	English	Français	Español	Deutsch	Italiano	Português Brasileiro	Português	Pусский	Ελληνικά	Türkçe	Dansk	Norsk Bokmål	Svenska	Nederlands	Polski	Suomi	日本語	简体中文	繁體中文	한국어	Čeština	Magyar	Română	ภาษาไทย	Български	עברית	العربية	Bosanski
MENU_LANGUAGE_THIS_EN	"MyLanguage" in english text	English	French	Spanish	German	Italian 	Portuguese (Brazil)	Portuguese (Portugal)	Russian	Greek	Turkish	Danish	Norwegian	Swedish	Dutch	Polish	Finnish	Japanese	Simplified Chinese	Traditional Chinese	Korean	Czech	Hungarian	Romanian	Thai	Bulgarian	Hebrew	Arabic	Bosnian
MENU_LOGIN	[Verb]	Login	Se connecter	Iniciar sesión	Login	Login	Login	Login	Вход	Είσοδος	Giriş	Log ind	Logg in	Logga in	Login	Logowanie	Kirjaudu	ログイン	登录	登錄	로그인	Přihlášení	Csatlakozás	Conectare	ล๊อกอิน	Вписване	כניסה	تسجيل الدخول	Prijaviti se
MENU_LOGIN_EMAIL	Email address	E-mail	E-mail	E-mail	E-Mail	E-mail	E-mail	E-mail	E-Mail	Ηλεκτρονικό ταχυδρομείο	E-Mail	E-mail	E-postaddresse	E-postadress	E-mail	E-mail	Sähköposti	Eメール	电子邮件	電子郵件	이메일	E-mail	E-mail	E-mail	อีเมล	Електронна поща	כתובת-דואר	البريد الالكتروني	E-mail
MENU_LOGIN_FORGOT		Forgot password	Mot de passe oublié	Olvidé mi contraseña	Passwort vergessen?	Password dimenticata?	Esqueceu sua senha?	Esqueceu-se da password?	Забыл пароль	Ξέχασα τον κωδικό μου	Şifremi Unuttum	Glemt kodeord	Glemt passord	Glömt lösenord	Wachtwoord vergeten	Nie pamiętam hasła	Unohdin salasanan	パスワードを忘れた	忘记密码	忘記密碼	비밀번호를 잊으셨나요?	Zapomenuté heslo	Elfelejtettem a jelszót	Am uitat parola	ลืมรหัสผ่าน	Забравена парола	שכחת סיסמה?	نسيت كلمة المرور	Zaboravljena šifra
MENU_LOGIN_PASSWORD		Password	Mot de passe	Contraseña	Passwort	Password	Senha	Password	Пароль	Κωδικός	Şifre	Adgangskode	Adgangskode	Lösenord	Wachtwoord	Hasło	Salasana	パスワード	密码	密碼	비밀번호	Heslo	Jelszó	Parolă	รหัสลับ	Парола	סיסמה	كلمة المرور	Šifra
MENU_LOGIN_REGISTER	[Verb]	Register	S'inscrire	Registrarse	Registrieren	Registrati	Registrar	Registar	Регистрация	Εγγραφή	Kayıt Ol	Registrér	Register	Registrera	Registreer	Rejestracja	Rekisteröidy	登録	注册	注冊	회원 가입	Registrace	Felirakozás	Înregistrare	ลงทะเบียน	Регистриране	הירשם	تسجيل	Registracija
MENU_LOGIN_REMEMBER	Remember entered data on this device?	Remember?	Se rappeler de moi ?	¿Recordarme en este dispositivo?	Auf diesem Gerät merken?	Ricordami?	Lembrar?	Lembrar?	Запомнить?	Θυμήσου με	Beni Hatırla	Husk?	Husk?	Kom ihåg?	Onthouden	Nie wylogowuj mnie	Muista?	保存しますか？	记住	記住	입력 정보 저장	Pamatujete ?	Megjegyzés?	Reține?	จดจำ	Да се запомни ли?	לזכור אותך לפעם הבאה?	تذكر المعلومات؟	Zapamtiti?
MENU_MODE_CHALLENGE	[Noun]	Challenge	Défi	Desafío	Herausforderung	Sfida	Desafio	Desafio	Испытание	Πρόκληση	Meydan Okuma	Challenge	Utfordring	Utmaning	Uitdaging	Wyzwanie	Haaste	チャレンジ	挑战	挑戰	도전	Výzva	Kihívás	Provocare	Challenge	Предизвикателство	אתגר	تحدّي	Izazov
MENU_MODE_CHALLENGE_MODE	For challenges like "Win in 30 secs"	Challenge mode	Mode défi	Modo desafío	Herausforderungsmodus	Modalità sfida	Modo Desafio	Modo Desafio	Режим испытаний	Δοκιμασία	Zorlu Mod	Challenge mode	Utforderings type	Utmaningsläge	Uitdagingsmodus	Wyzwania	Haastetila	チャレンジモード	挑战模式	挑戰模式	도전 모드	Mód Výzvy	Kihívásos mód	Mod provocare	Challenge mode	Предизвикателства	אתגר	وضع التحدي	Izazov Mod
MENU_MODE_COOP		Co-op	Co-op	Co-op	Koop	Coop	Co-op	Co-op	Co-op	Co-op	Eşli Oyun	Co-op	Samarbeid	Samarbete	Co-op	Kooperacja	Yhteistyöpeli	協力	合作	團隊合作	협동	Ko-op	Co-op	Co-op	ร่วมมือ	Кооперативна игра	שיתוף-פעולה	وضع التعاون Co-op	Kooperativna Igra
MENU_MODE_COOPERATIVE		Cooperative	Coopération	Cooperativo	Koop-Modus	Modalità coop	Cooperativo	Cooperativo	Совместная игра	Co-op	Eşli Oyun	Kooperativ	Samarbeidsspill	Samarbetsläge	Coöperatieve	Kooperacja	Yhteistyöpeli	協力モード	合作模式	合作模式	협동 플레이	Kooperativní hra	Együttműködő	Cooperativ	ความร่วมมือ	Кооперативна игра	שיתוף-פעולה	تعاوني	Kooperativna Igra
MENU_MODE_DEATHMATCH		Deathmatch	Match à mort	Partida a muerte	Deathmatch	Deathmatch	Mata-mata	Deathmatch	Бой насмерть	Deathmatch	Ölüm Maçı	Deathmatch	Dødsmatch	Dödsmatch	Deathmatch	Deathmatch	Deathmatch	デスマッチ	死亡竞赛	死亡競賽	데스매치	Všichni proti všem	Deathmatch	Deathmatch	เดธแมตช์	Смъртоносна битка	כולם-נגד-כולם	مباراة للموت	Deathmatch
MENU_MODE_HELP		Help	Aide	Ayuda	Hilfe	Aiuto	Ajuda	Ajuda	Помощь	Βοήθεια	Yardım	Hjælp	Hjelp	Hjälp	Help	Pomoc	Ohje	ヘルプ	帮助	幫助	도움말	Nápověda	Súgó	Ajutor	ช่วยเหลือ	Помощ	עזרה	مساعدة	Pomoć
MENU_MODE_INSTRUCTIONS		Instructions	Instructions	Instrucciones	Anleitung	Istruzioni	Instruções	Instruções	Инструкции	Οδηγίες	Yönergeler	Instruktioner	Instruksjoner	Instruktioner	Instructies	Instrukcje	Ohjeet	説明	说明	說明	설명	Instrukce	Használati utasítás	Instrucțiuni	คำแนะนำ	Указания	הוראות	التعليمات	Upute
MENU_MODE_MULTIPLAYER		Multiplayer	Multijoueur	Multijugador	Mehrspielermodus	Multiplayer	Multijogador	Multijogador	Мультиплеер	Πολλαπλοί παίχτες	Çok oyuncu	Flere spillere	Flerspiller	Flera spelare	Meerdere spelers	Gra Wieloosobowa	Moninpeli	マルチプレイ	联机模式	聯機模式	멀티플레이	Více hráčů	Többjátékos mód	Multiplayer	ผู้เล่นหลายคน	Групова игра	משחק מרובה-משתתפים	وضع متعدد اللاعبين	Multiplayer
MENU_MODE_MULTIPLAYER_LOCAL		Local Multiplayer	Multijoueur local	Multijugador local	Lokaler Mehrspielermodus	Multiplayer in locale	Multijogador local	Multijogador local	Игра по локальной сети	Πολλαπλοί παίχτες τοπικά	Lokal Ağ	Lokal Multiplayer	Lokal flere spiller	Lokalt flerspelarläge	Lokale Multiplayer	Lokalna Gra Wieloosobowa	Paikallinen moninpeli	ローカルマルチプレイ	本地联机	本地聯機	로컬 멀티플레이	Hrát po lokální síti	Helyi többjátékos	Multiplayer Local	เล่นหลายคนผ่าน LAN	Групова игра по местна мрежа	משחק רשת פנימי	وضع متعدد اللاعبين المحلّي	LAN Multiplayer
